[0.0 ns] clk=1 | rst=Z | done=0 | inp_west0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west4=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west8=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west12=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north1=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north2=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north3=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | result0=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result1=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result2=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result3=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result4=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result5=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result6=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result7=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result8=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result9=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result10=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result11=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result12=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result13=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result14=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result15=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
[310.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[320.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[330.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[340.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[350.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[360.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[370.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[380.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[390.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[400.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[410.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[420.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[430.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[440.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[450.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
